latitude,longitude
-67.26360442499993,55.73218834700003
-67.20761484199994,55.76221764400003
-67.17034270599993,55.855479363000086
-67.08294036299992,56.20875084700003
-67.05282968499995,56.28956139400003
-67.01018645599993,56.367198113000086
-67.00107187299994,56.342133009000065
-66.99863046699994,56.25668379000007
-66.98528411299992,56.28174889400003
-66.98064544099992,56.29517662900008
-66.97747161299992,56.30884850400008
-66.96502044099992,56.27271569100009
-66.95183684699992,56.15406334700003
-66.9338518209999,56.194346550000034
-66.9294572899999,56.29273522200003
-66.90886809699992,56.32203209700003
-66.87566497199992,56.27165774800005
-66.87623463299991,56.33448326900003
-66.88396575299993,56.36312910200007
-66.89950937299994,56.39234459700003
-66.90829843499995,56.40211022200003
-66.91668059699992,56.40935306100005
-66.9235979149999,56.417979363000086
-66.9279924459999,56.43295332100007
-66.94345468499995,56.60124759200005
-66.94036223799992,56.63404381600009
-66.93328215899993,56.658213738000086
-66.92034270599993,56.68018639400003
-66.89967213299991,56.70679772200003
-66.89031340899993,56.65935306100005
-66.86256275799991,56.69556725400008
-66.8513322899999,56.65967858200008
-66.84823984199994,56.61996504000007
-66.86150481599992,56.50082441500007
-66.85849374799994,56.46615644600007
-66.8322893209999,56.39210045700008
-66.79168059699992,56.54232832100007
-66.7907854149999,56.51644941500007
-66.8049455709999,56.444346550000034
-66.80429452899995,56.40552819100009
-66.80787525799991,56.38982181100005
-66.80608489399992,56.38054446700005
-66.79697030999995,56.37159264400003
-66.77556731599992,56.35710696700005
-66.75847747199992,56.48462975400008
-66.74382903399993,56.50953209700003
-66.74138762799993,56.47901451900003
-66.74309661299992,56.41732832100007
-66.72323984199994,56.35865319100009
-66.70086028399993,56.22641035200007
-66.7014299459999,56.208018425000034
-66.71103280999995,56.17017662900008
-66.7033830709999,56.15992272200003
-66.69085051899992,56.15064537900008
-66.67962004999993,56.13453209700003
-66.67717864399992,56.12086022200003
-66.67652760199991,56.08676191500007
-66.66090260199991,56.01254316500007
-66.6467424459999,56.06576582100007
-66.63290780999995,56.08741295700008
-66.61101653399993,56.087901238000086
-66.60035572699991,56.07113691500007
-66.5857072899999,55.99187259200005
-66.57545338299991,56.024424675000034
-66.57390715899993,56.05640709700003
-66.58367278399993,56.13990319100009
-66.58171965899993,56.17505944100009
-66.58294036299992,56.193369988000086
-66.58749765399995,56.20826256600009
-66.61207447699991,56.24724368600005
-66.62037525799991,56.277679884000065
-66.62444426899992,56.344737175000034
-66.63201262799993,56.37720787900008
-66.68572356599992,56.49659264400003
-66.65390390399995,56.50554446700005
-66.63298919099992,56.514659050000034
-66.62037525799991,56.531586134000065
-66.61288827899995,56.56470787900008
-66.65243905999995,56.565196160000085
-66.68132903399993,56.62224368600005
-66.70940520599993,56.74366295700008
-66.7146135399999,56.79639733200008
-66.70842864399992,56.95476321700005
-66.71087004999993,56.96631920700008
-66.7268205709999,57.00147545700008
-66.72926197699991,57.014659050000034
-66.71892669099992,57.24244225400008
-66.71550872199992,57.26392662900008
-66.7087541649999,57.28142337300005
-66.7014299459999,57.287771030000044
-66.69296640399995,57.28370201900003
-66.66497161299992,57.248057488000086
-66.65341562299994,57.24952233200008
-66.62639739399992,57.28142337300005
-66.60369231599992,57.28695722700007
-66.58123137799993,57.276052280000044
-66.56161874799994,57.256846550000034
-66.54745859199994,57.23780358200008
-66.53118254999993,57.207692905000044
-66.40545012799993,56.80779056100005
-66.38795338299991,56.51677493600005
-66.39714934699992,56.447276238000086
-66.4079729149999,56.424489780000044
-66.42831796699994,56.40967858200008
-66.4626604149999,56.399099155000044
-66.45281340899993,56.37720787900008
-66.41155364399992,56.332041863000086
-66.3986955709999,56.30982506600009
-66.37997812299994,56.26295006600009
-66.36809661299992,56.24195397200003
-66.34929778399993,56.22608483200008
-66.33196379999993,56.21957441500007
-66.31991952899995,56.21070397200003
-66.31715260199991,56.18734785200007
-66.31804778399993,56.16553795700008
-66.31552499799994,56.14535566500007
-66.30974700299993,56.12623131600009
-66.30038827899995,56.10670006600009
-66.25701262799993,56.05396569100009
-66.24700286299992,56.036143425000034
-66.22478606599992,55.947276238000086
-66.20907968499995,55.915049675000034
-66.18132903399993,55.871755405000044
-66.14910247199992,55.844737175000034
-66.11980559699992,55.861338738000086
-66.11687590899993,55.84327233200008
-66.11907317499993,55.79078209700003
-66.11565520599993,55.770518425000034
-66.10784270599993,55.75082441500007
-66.02792734199994,55.61158287900008
-65.93092213299991,55.18344160200007
-65.90365976349992,54.71225019600007
-65.87639739399992,54.24105879000007
-65.88974374799994,54.01335696700005
-65.88437265399995,53.95785566500007
-65.84539153399993,53.79021243600005
-65.84587981599992,53.73454837300005
-65.90195077899995,53.40023847700007
-65.89999765399995,53.278005405000044
-65.96209075299993,52.847666863000086
-65.96750253699992,52.53467858150006
-65.9729143209999,52.221690300000034
-66.03720468499995,51.772146030000044
-66.0940080709999,51.61378014400003
-66.12053801899992,51.47828209700003
-66.16220468499995,51.40357506600009
-66.18230559699992,51.38168379000007
-66.20427825299993,51.368174675000034
-66.22177499799994,51.352305535000085
-66.22795989399992,51.323252800000034
-66.21355559699992,51.20875084700003
-66.21575286299992,51.18116295700008
-66.22226327899995,51.15552819100009
-66.24236419099992,51.103526238000086
-66.25595468499995,51.05258222700007
-66.27992115649994,50.79497317800008
-66.30388762799993,50.53736412900008
-66.33782317499993,50.424489780000044
-66.39381275799991,50.32203209700003
-66.47535572699991,50.240977410000085
-66.49032968499995,50.234385613000086
-66.52223072699991,50.227549675000034
-66.53484465899993,50.22087649800005
-66.55828215899993,50.19971764400003
-66.57048919099992,50.19361412900008
-66.58652109199994,50.191416863000086
-66.61101653399993,50.196055535000085
-66.66057708099993,50.21664472700007
-66.68613046699994,50.22120201900003
-66.74309661299992,50.23951256600009
-66.76897551899992,50.286143425000034
-66.77499765399995,50.34701582100007
-66.77255624799994,50.454112175000034
-66.7756486959999,50.469737175000034
-66.7907854149999,50.50025475400008
-66.79225025799991,50.510427280000044
-66.78630950299993,50.537771030000044
-66.7678361959999,50.58545983200008
-66.7619768209999,50.61378014400003
-66.75847747199992,50.674815300000034
-66.76067473799992,50.706065300000034
-66.76775481599992,50.73406009200005
-66.7673479149999,50.744802280000044
-66.75514088299991,50.76490319100009
-66.75481536299992,50.775726759000065
-66.77467213299991,50.82984459700003
-66.80982838299991,50.78435306100005
-66.82105885199991,50.761729363000086
-66.85051848799992,50.57960045700008
-66.85808684699992,50.56690514400003
-66.88339609199994,50.54851321700005
-66.88746510199991,50.53931725400008
-66.88876718499995,50.52784264400003
-66.89226653399993,50.512461785000085
-66.90203215899993,50.49382571700005
-66.94011809699992,50.44581139400003
-66.96257903399993,50.427744988000086
-66.97869231599992,50.45101972700007
-66.99488697699991,50.52361087300005
-67.00066497199992,50.492198113000086
-67.00725676899992,50.48226972700007
-67.02117278399993,50.47966556100005
-67.03655364399992,50.481130405000044
-67.04941171699994,50.47982832100007
-67.05982838299991,50.473399285000085
-67.06878020599993,50.459320509000065
-67.05364348799992,50.556651238000086
-67.05608489399992,50.58480879000007
-67.05974700299993,50.60238691500007
-67.06161874799994,50.637054884000065
-67.06462981599992,50.655284050000034
-67.08171965899993,50.692393425000034
-67.09685637799993,50.84001712300005
-67.11541106599992,50.89820397200003
-67.12029387799993,50.92693118600005
-67.11402760199991,50.955414259000065
-67.13241952899995,50.94353274800005
-67.14592864399992,50.94711347700007
-67.15691497199992,50.96070397200003
-67.16814544099992,50.97820071700005
-67.16130950299993,50.89616946700005
-67.16415780999995,50.85377037900008
-67.17782968499995,50.81853274800005
-67.21624114399992,50.881195509000065
-67.21453215899993,50.82789147200003
-67.21111419099992,50.81104576900003
-67.18767669099992,50.76449629000007
-67.18303801899992,50.74724368600005
-67.17652760199991,50.682627800000034
-67.17766692499993,50.64991295700008
-67.18474700299993,50.61963951900003
-67.20745208099993,50.64014733200008
-67.22234465899993,50.694346550000034
-67.23821379999993,50.720713738000086
-67.24358489399992,50.661143425000034
-67.2419572899999,50.64242597700007
-67.23650481599992,50.62623131600009
-67.22177499799994,50.60181725400008
-67.21640390399995,50.585948113000086
-67.19524504999993,50.47120201900003
-67.17099374799994,50.40186608200008
-67.1618791649999,50.30209394600007
-67.12070077899995,50.20167076900003
-67.11467864399992,50.164724155000044
-67.11532968499995,50.14771569100009
-67.11858489399992,50.12859134200005
-67.12639739399992,50.111989780000044
-67.15471770599993,50.09327233200008
-67.15976327899995,50.07789147200003
-67.15911223799992,50.024424675000034
-67.16090260199991,50.009776238000086
-67.16545989399992,49.99586022200003
-67.17376067499993,49.98218834700003
-67.18613046699994,49.969493035000085
-67.21526458099993,49.94548587300005
-67.22535572699991,49.934580925000034
-67.23626067499993,49.90088951900003
-67.24098072699991,49.82154381600009
-67.25514088299991,49.79249108200008
-67.27459075299993,49.76677493600005
-67.28639088299991,49.733164910000085
-67.28850676899992,49.69752037900008
-67.27841562299994,49.66570071700005
-67.21843840899993,49.78288821700005
-67.20973072699991,49.79428144600007
-67.16611093499995,49.83033287900008
-67.13404713299991,49.87232506600009
-67.10662200299993,49.89307701900003
-67.07822030999995,49.882823113000086
-67.05348072699991,49.85564212300005
-67.03728606599992,49.826833530000044
-67.02809010199991,49.793304884000065
-67.02288176899992,49.48910566500007
-67.04615650799991,49.311534050000034
-67.04241301899992,49.277679884000065
-67.03427499799994,49.26417076900009
-67.0095354149999,49.24000084700003
-67.00156015399995,49.22673587300005
-66.99928150799991,49.21143639400009
-67.00090911299992,49.15992272200003
-66.97234465899993,49.25245201900009
-66.95468515399995,49.34750410200007
-66.93914153399993,49.33529707100007
-66.90292734199994,49.336599155000044
-66.88347747199992,49.32797285200007
-66.84246184699992,49.287771030000044
-66.83074309699992,49.27125084700003
-66.81894296699994,49.21648196700005
-66.8381486959999,49.16382897200003
-66.86736419099992,49.111989780000044
-66.88486093499995,49.059336785000085
-66.9372697899999,48.58806399800005
-67.01637135199991,48.36109459700003
-67.03622812299994,48.34205162900008
-67.06487395599993,48.338877800000034
-67.09563567499993,48.34538821700005
-67.12151458099993,48.35466556100005
-67.14299895599993,48.370127800000034
-67.15927499799994,48.394541863000086
-67.18173593499995,48.44874108200008
-67.18808359199994,48.47584069100009
-67.19247812299994,48.531993035000085
-67.2092424459999,48.584646030000044
-67.21892669099992,48.64087975400008
-67.22079843499995,48.73161868600005
-67.15203215899993,49.04468834700003
-67.15081145599993,49.06804446700005
-67.15667083099993,49.09009850400008
-67.17148202899995,49.11451256600009
-67.19410572699991,49.08741295700008
-67.17351653399993,49.25733483200008
-67.18238697699991,49.349619988000086
-67.22332122199992,49.405284050000034
-67.22576262799993,49.37663821700005
-67.22177499799994,49.343760613000086
-67.22234465899993,49.31299889400009
-67.23788827899995,49.289805535000085
-67.24667734199994,49.30160566500007
-67.28118254999993,49.324880405000044
-67.2888322899999,49.328461134000065
-67.29843515399995,49.25611412900008
-67.30632903399993,49.233164910000085
-67.31373463299991,49.21998131600009
-67.32529062299994,49.20533287900008
-67.33806731599992,49.198008660000085
-67.3493791649999,49.20753014400009
-67.35686614399992,49.19947350400008
-67.36825937299994,49.18091881600009
-67.37704843499995,49.17465254000007
-67.37167734199994,49.121429884000065
-67.37273528399993,49.094493035000085
-67.37712981599992,49.06820722700007
-67.39446379999993,49.01107832100007
-67.45191822699991,48.62940514400009
-67.46087004999993,48.605804884000065
-67.47478606599992,48.582041863000086
-67.49529387799993,48.56657962300005
-67.51767343499995,48.569102410000085
-67.55974700299993,48.59009850400008
-67.59059010199991,48.59506269600007
-67.60149504999993,48.59978274800005
-67.62037525799991,48.62256920700008
-67.63787200299993,48.63851972700007
-67.64544036299992,48.64730879000007
-67.66716887799993,48.69678795700008
-67.6818986959999,48.71827233200008
-67.70370859199994,48.72478274800005
-67.72926197699991,48.71810957100007
-67.75115325299993,48.70883222700007
-67.8415666649999,48.65007571700005
-67.87932708099993,48.614024285000085
-67.91171640399995,48.572927280000044
-67.9416643209999,48.52393639400009
-67.98064544099992,48.43189537900008
-67.99667734199994,48.414073113000086
-68.01238372199992,48.40007571700005
-68.02337004999993,48.38266035200007
-68.02556731599992,48.27475019600007
-68.02076588299991,48.24935957100007
-68.00505950299993,48.23015384200005
-67.96298593499995,48.217458530000044
-67.95273202899995,48.197276238000086
-67.94850025799991,48.205088738000086
-67.93759530999995,48.21998131600009
-67.93320077899995,48.22779381600009
-67.90894947699991,48.201182488000086
-67.88884856599992,48.17115319100009
-67.75872161299992,48.39144941500007
-67.75465260199991,48.41065514400009
-67.75351327899995,48.42953535200007
-67.74765390399995,48.44516035200007
-67.73015715899993,48.45460045700008
-67.72942473799992,48.38111412900008
-67.7185197899999,48.30974368600005
-67.65813567499993,48.16822350400008
-67.6526018209999,48.133148634000065
-67.64902109199994,47.91130618600005
-67.65520598799992,47.87517337300005
-67.74749114399992,47.646820509000065
-67.76816171699994,47.559336785000085
-67.77361419099992,47.555349155000044
-67.7795549459999,47.55209394600007
-67.78435637799993,47.545664910000085
-67.79225025799991,47.502614780000044
-67.79355234199994,47.48267662900008
-67.77312590899993,47.35865319100009
-67.7619768209999,47.32276451900009
-67.74342213299991,47.30689537900008
-67.71021900799991,47.56999759200005
-67.69182708099993,47.61060631600009
-67.66033294099992,47.63445071700005
-67.6506486959999,47.26490319100009
-67.65536874799994,47.24854576900009
-67.6716447899999,47.22234134200005
-67.69402434699992,47.170583530000044
-67.7053361959999,47.13209069100009
-67.70517343499995,47.093760613000086
-67.68499114399992,47.05909264400009
-67.68425872199992,47.096364780000044
-67.6799455709999,47.12826582100007
-67.65878671699994,47.19483483200008
-67.65699635199991,47.095713738000086
-67.6291643209999,47.115977410000085
-67.61541106599992,47.139333530000044
-67.6115861959999,47.167979363000086
-67.61435312299994,47.20394941500007
-67.61126067499993,47.23267662900008
-67.5998674459999,47.270192905000044
-67.58367278399993,47.30518639400009
-67.56650155999995,47.327159050000034
-67.54648202899995,47.228851759000065
-67.54436614399992,47.127940300000034
-67.57968515399995,46.97779381600009
-67.58163827899995,46.930349155000044
-67.56340911299992,46.93897545700008
-67.5529924459999,46.95687910200007
-67.54615650799991,46.97445722700007
-67.53866952899995,46.98129316500007
-67.52337004999993,46.97291100400008
-67.51458098799992,46.95753014400009
-67.50652434699992,46.91960696700005
-67.4626604149999,47.20240319100009
-67.46786874799994,47.249034050000034
-67.46648528399993,47.26286868600005
-67.45891692499993,47.27914472700007
-67.44036223799992,47.30876712300005
-67.4338518209999,47.327159050000034
-67.40943775799991,47.44109134200005
-67.36980559699992,47.305674675000034
-67.35271575299993,47.02426191500007
-67.34644947699991,46.99170983200008
-67.33269622199992,46.963552280000044
-67.31308359199994,46.95492597700007
-67.2893205709999,46.98170006600009
-67.27263762799993,46.938161655000044
-67.26702239399992,46.914398634000065
-67.26458098799992,46.89242597700007
-67.26751067499993,46.86801191500007
-67.27898528399993,46.817149285000085
-67.27548593499995,46.766286655000044
-67.28915780999995,46.68775475400008
-67.28777434699992,46.66179446700005
-67.27450937299994,46.583994988000086
-67.27532317499993,46.47999108200008
-67.28329843499995,46.426768425000034
-67.29615650799991,46.377940300000034
-67.3342424459999,46.28077233200008
-67.34823984199994,46.264659050000034
-67.3733049459999,46.25180097700007
-67.39959075299993,46.24822024800005
-67.4162736959999,46.25912519600007
-67.44866301899992,46.23454837300005
-67.47380950299993,46.31169681100005
-67.50400155999995,46.27230879000007
-67.51279062299994,46.28345787900008
-67.5232072899999,46.289073113000086
-67.54941171699994,46.29314212300005
-67.55584075299993,46.29737389400009
-67.55925872199992,46.30600019600007
-67.56878020599993,46.350352410000085
-67.57870859199994,46.590586785000085
-67.59002044099992,46.62273196700005
-67.61207447699991,46.612071160000085
-67.61858489399992,46.556976759000065
-67.6150041649999,46.42562910200007
-67.6193986959999,46.40601647200003
-67.6325822899999,46.392914259000065
-67.65886809699992,46.38526451900009
-67.67929452899995,46.38843834700003
-67.69736093499995,46.400726759000065
-67.72958749799994,46.433604363000086
-67.74537525799991,46.40162194100009
-67.74342213299991,46.37077884200005
-67.71502044099992,46.30844160200007
-67.70403411299992,46.29086347700007
-67.66375090899993,46.24537194100009
-67.65300872199992,46.21697024800005
-67.65748463299991,45.848643425000034
-67.66521575299993,45.819346550000034
-67.70867278399993,45.73951256600009
-67.71965911299992,45.750010613000086
-67.75855885199991,45.772227410000085
-67.76091887799993,45.740896030000044
-67.78004322699991,45.71436608200008
-67.80331796699994,45.68864993600005
-67.81747812299994,45.65984134200005
-67.82439544099992,45.582774285000085
-67.81755950299993,45.544932488000086
-67.79794687299994,45.51693769600007
-67.79168059699992,45.53858483200008
-67.77996184699992,45.55746504000007
-67.76409270599993,45.57309004000007
-67.74488697699991,45.58529707100007
-67.72966887799993,45.55681399800005
-67.71933359199994,45.52955162900008
-67.7131486959999,45.500987175000034
-67.70907968499995,45.451914910000085
-67.6950822899999,45.40381920700008
-67.69597747199992,45.39039147200003
-67.71135833099993,45.36117597700007
-67.71542734199994,45.34693444100009
-67.71502044099992,45.248708530000044
-67.72136809699992,45.21762129000007
-67.74130624799994,45.16130618600005
-67.74716562299994,45.131602410000085
-67.74472421699994,45.10401451900009
-67.73186614399992,45.03956139400009
-67.73113372199992,44.97315514400009
-67.78362395599993,44.717133009000065
-67.81145598799992,44.660492384000065
-67.86044687299994,44.61801191500007
-67.93320077899995,44.78109785200007
-67.96591562299994,44.82862389400009
-67.9763322899999,44.80323326900009
-67.97616952899995,44.71436608200008
-67.9826799459999,44.689463738000086
-68.00497812299994,44.654958530000044
-68.00937265399995,44.629893425000034
-68.00335051899992,44.60075931100005
-67.96298593499995,44.52320397200003
-67.95940520599993,44.496429884000065
-67.97844817499993,44.155039910000085
-67.9685197899999,44.00220787900008
-67.97193775799991,43.98747806100005
-67.98137786299992,43.96859785200007
-67.99114348799992,43.95484459700003
-67.99863046699994,43.93995201900009
-68.00497812299994,43.87663821700005
-68.01043059699992,43.85596764400009
-68.03899504999993,43.81072024800005
-68.04648202899995,43.776052280000044
-68.05934010199991,43.50766035200007
-68.03997161299992,43.44166100400008
-68.03460051899992,43.40552819100009
-68.06414153399993,43.107432488000086
-68.09148528399993,42.99586022200003
-68.1037736959999,42.859385613000086
-68.09644947699991,42.82862389400009
-68.13689544099992,42.84791100400008
-68.1657854149999,42.65943444100009
-68.17099374799994,42.64478600400008
-68.17717864399992,42.63461347700007
-68.19980234199994,42.608409050000034
-68.20517343499995,42.59595787900008
-68.20916106599992,42.583018425000034
-68.21445077899995,42.57081139400009
-68.22372812299994,42.56031334700003
-68.24578215899993,42.54704837300005
-68.26490650799991,42.54273522200003
-68.27898528399993,42.55241946700005
-68.28557708099993,42.580414259000065
-68.31910572699991,42.54265384200005
-68.32756926899992,42.52759850400008
-68.3361955709999,42.52320397200003
-68.35116952899995,42.526052280000044
-68.37957122199992,42.536143425000034
-68.37769947699991,42.28923587300005
-68.38762786299992,42.194102410000085
-68.41090260199991,42.10914147200003
-68.40634530999995,41.98072350400008
-68.47210051899992,41.543955925000034
-68.49309661299992,41.50367272200003
-68.50660572699991,41.45199629000007
-68.5158830709999,41.35629316500007
-68.53704192499993,41.27198326900009
-68.55510833099993,41.23031660200007
-68.56015390399995,41.20687910200007
-68.56389739399992,41.11931399800005
-68.56609465899993,41.10792076900009
-68.57089609199994,41.097666863000086
-68.58294036299992,41.078786655000044
-68.58749765399995,41.06861412900008
-68.59002044099992,41.05551191500007
-68.59238046699994,41.02849368600005
-68.59644947699991,41.01482181100005
-68.6213518209999,41.03891035200007
-68.63420989399992,41.03825931100005
-68.65146249799994,40.99195397200003
-68.70940520599993,40.88884524800005
-68.7346330709999,40.78077233200008
-68.74146900799991,40.76880944100009
-68.74797942499993,40.760427280000044
-68.75066497199992,40.75220787900008
-68.74627044099992,40.740244988000086
-68.73154062299994,40.71461022200003
-68.7268205709999,40.701833530000044
-68.71917083099993,40.52393639400009
-68.72616952899995,40.47055097700007
-68.73544687299994,40.44613691500007
-68.7639299459999,40.39861087300005
-68.77532317499993,40.37273196700005
-68.80217864399992,40.26286868600005
-68.8225236959999,39.899099155000044
-68.82952239399992,39.85792076900009
-68.83359140399995,39.85141035200007
-68.85556405999995,39.84400475400008
-68.90504322699991,39.819102410000085
-68.9255510399999,39.803477410000085
-68.97625090899993,39.73780358200008
-68.99342213299991,39.72315514400009
-69.02117278399993,39.708994988000086
-69.06796640399995,39.707367384000065
-69.10800546699994,39.735362175000034
-69.18092213299991,39.811289910000085
-69.19597747199992,39.73617597700007
-69.23015715899993,39.786143425000034
-69.24773528399993,39.803396030000044
-69.27996184699992,39.814789259000065
-69.28378671699994,39.746836785000085
-69.29070403399993,39.71273847700007
-69.30681731599992,39.70167076900009
-69.31552499799994,39.715586785000085
-69.35955169099992,39.83155358200008
-69.36825937299994,39.84205162900008
-69.38469817499993,39.84791100400008
-69.39324309699992,39.84489993600005
-69.41204192499993,39.82545006600009
-69.4221330709999,39.81763756600009
-69.46355559699992,39.795909050000034
-69.47844817499993,39.79070071700005
-69.48601653399993,39.783213738000086
-69.48902760199991,39.76905358200008
-69.4904924459999,39.74000084700003
-69.52646249799994,39.79623457100007
-69.52548593499995,39.76644941500007
-69.54111093499995,39.68604576900009
-69.55584075299993,39.69068444100009
-69.57341887799993,39.70036868600005
-69.58684661299992,39.71306399800005
-69.5896135399999,39.727549675000034
-69.58464934699992,39.74626712300005
-69.5861955709999,39.75733483200008
-69.59490325299993,39.76644941500007
-69.61142343499995,39.77865644600007
-69.60003020599993,39.70337975400008
-69.60344817499993,39.66879316500007
-69.62607187299994,39.64283287900008
-69.6482072899999,39.692067905000044
-69.65829843499995,39.70720462300005
-69.65691497199992,39.67741946700005
-69.65097421699994,39.64421634200005
-69.63616301899992,39.62525475400008
-69.60857512799993,39.63843834700003
-69.59880950299993,39.58871504000007
-69.62900155999995,39.56104576900009
-69.66838958099993,39.53598066500007
-69.68629322699991,39.495127800000034
-69.70663827899995,39.20883222700007
-69.72665780999995,39.16146894600007
-69.76376718499995,39.13689212300005
-69.81113046699994,39.12940514400009
-69.82952239399992,39.13607832100007
-69.8435197899999,39.158213738000086
-69.8474260399999,39.178396030000044
-69.85051848799992,39.24586022200003
-69.85702890399995,39.23389733200008
-69.86093515399995,39.22120201900009
-69.86207447699991,39.208018425000034
-69.86077239399992,39.19450931100005
-69.89251067499993,39.19263756600009
-69.90374114399992,39.158864780000044
-69.90585702899995,39.07960045700008
-69.98772551899992,38.80355879000007
-70.02874114399992,38.79704837300005
-70.05535247199992,38.815196160000085
-70.10857512799993,38.92107181100005
-70.14609140399995,39.06592858200008
-70.1545549459999,39.075205925000034
-70.17262135199991,39.07642662900008
-70.18108489399992,39.06804446700005
-70.18857187299994,39.05046634200005
-70.19833749799994,39.01587975400008
-70.20468515399995,38.94027754000007
-70.18792083099993,38.78923587300005
-70.18873463299991,38.71404056100005
-70.16350676899992,38.71119225400008
-70.14983489399992,38.68506920700008
-70.12037525799991,38.56275475400008
-70.10857512799993,38.53793379000007
-70.05217864399992,38.46989993600005
-70.03753020599993,38.447276238000086
-70.02467213299991,38.418711785000085
-70.01848723799992,38.38599694100009
-70.02263762799993,38.358164910000085
-70.03004322699991,38.32976321700005
-70.03394947699991,38.295909050000034
-70.02841562299994,38.23658287900008
-70.02402109199994,38.219737175000034
-70.01409270599993,38.22282962300005
-69.98503997199992,38.251963738000086
-69.97747161299992,38.261729363000086
-69.96721770599993,38.26531009200005
-69.94915129999993,38.255869988000086
-69.9416643209999,38.24626712300005
